epoch,train_loss,val_loss,train_acc,val_acc,lr,train_reg_mae,val_reg_mae,epoch_time_sec,total_time_sec,cuda_mem_alloc_mb,cuda_mem_reserved_mb,cuda_mem_peak_mb,sys_ram_mb,sys_vms_mb,cpu_percent
121,0.10373946809790985,0.09331965448553181,0.9760397367024496,0.9808394160583942,1e-05,0.5412564697273794,0.44018990168109057,544.3819580078125,61276.744926691055,22.208984375,1982.0,1594.39404296875,742.2890625,4822.55078125,98.5
122,0.10266476721961647,0.09480878204200514,0.9766030147010902,0.9801504543423208,1e-05,0.5415874213568231,0.45058102350591567,556.0003945827484,61832.76085519791,22.208984375,1982.0,1594.39404296875,740.4765625,4820.546875,97.8
123,0.1023490186402637,0.09295104484190493,0.9768543949649464,0.980858036645315,1e-05,0.5417424444545975,0.44261419394856927,547.7543966770172,62380.51626396179,22.208984375,1982.0,1594.39404296875,738.8984375,4822.11328125,99.2
124,0.10191723582479768,0.09321008941485233,0.9770126714273744,0.980858036645315,1e-05,0.5412211219682433,0.4455723031238776,547.9111180305481,62928.42738199234,22.208984375,1982.0,1594.39404296875,736.4375,4820.171875,98.7
125,0.10224270640766209,0.09249516455496848,0.9764540486188051,0.9813607924921793,1e-05,0.5399350999062178,0.44208091279886064,543.9855446815491,63472.4139251709,22.208984375,1982.0,1594.39404296875,738.2421875,4822.17578125,99.1
126,0.10099498862880069,0.09259516612093734,0.976793877494018,0.9809697601668405,1e-05,0.5400637008504825,0.4440626815731686,545.6167652606964,64018.031963825226,22.208984375,1982.0,1594.39404296875,738.390625,4822.17578125,99.1
127,0.10078642834866018,0.09312277706333019,0.9773059484018732,0.9806345896022642,1e-05,0.5411201989577363,0.44622216323404756,541.3025853633881,64559.33554840088,22.208984375,1982.0,1594.39404296875,736.203125,4820.171875,98.8
128,0.10092600718857449,0.09201648874930027,0.9770499129479456,0.9812863101444957,1e-05,0.5381056617067619,0.44528360777385684,541.1290621757507,65100.46561098099,22.208984375,1982.0,1594.39404296875,736.01171875,4822.17578125,98.8
129,0.10089048968387915,0.09536179064712119,0.9768962916755891,0.9801876955161627,1e-05,0.539739705928316,0.45256658591653026,590.6329443454742,65691.09955501556,22.208984375,1982.0,1594.39404296875,734.30859375,4820.171875,91.5
130,0.10062480196702918,0.09152293878732451,0.9770871544685169,0.9814725160137048,1e-05,0.5401518295578112,0.44064120056198375,608.8963143825531,66299.99686861038,22.208984375,1982.0,1594.39404296875,734.19140625,4820.171875,88.2
131,0.09975882586218804,0.09237878329349349,0.9774688800543726,0.9811745866229703,1e-05,0.5402549137096406,0.44447977491734225,675.8198091983795,66975.81818199158,22.208984375,1982.0,1594.39404296875,735.8671875,4822.17578125,92.0
132,0.09964565612765999,0.0915090079529886,0.9772640516912305,0.9811373454491286,1e-05,0.5403109638383311,0.4383344092490544,686.1325974464417,67661.95178246498,22.208984375,1982.0,1594.39404296875,735.8828125,4822.11328125,89.8
133,0.09963754828259835,0.09059565398691154,0.9774037073933729,0.9816773424698346,1e-05,0.5388185536734782,0.44086528163579186,635.5986328125,68297.57062149048,22.208984375,1982.0,1594.39404296875,738.5703125,4822.5546875,90.6
134,0.09964962162965889,0.09181162469398686,0.977473535244444,0.9813794130791003,1e-05,0.5385676593189704,0.44742434306807444,638.4345319271088,68936.0061507225,22.208984375,1982.0,1594.39404296875,738.5703125,4822.5546875,92.1
135,0.09878721294623266,0.0905762557029107,0.9777761225990858,0.9816401012959929,1e-05,0.5392081018202618,0.44101712646168995,540.4539334774017,69476.4600841999,22.208984375,1982.0,1594.39404296875,736.9453125,4820.55078125,98.7
136,0.09852369017004539,0.09065821710527254,0.9779995717225134,0.981621480709072,1e-05,0.539305954317252,0.4410012746450355,537.2466127872467,70013.70669698715,22.208984375,1982.0,1594.39404296875,738.77734375,4822.5546875,99.0
137,0.09822470364485866,0.08997698765138183,0.9778412952600855,0.9818449277521227,1e-05,0.536433578326664,0.44063292106572727,533.0026352405548,70546.71033406258,22.208984375,1982.0,1594.39404296875,738.40234375,4822.1171875,98.9
138,0.09832325136761724,0.09074777662842849,0.9780647443835132,0.9819566512736482,1e-05,0.5388627248800957,0.446435079921931,541.7001030445099,71088.41143345833,22.208984375,1982.0,1594.39404296875,738.515625,4822.1796875,97.3
139,0.09797703274321978,0.08996087998419813,0.9779809509622278,0.981807686578281,1e-05,0.5375356746825132,0.4422024063500743,527.4495942592621,71615.86203336716,22.208984375,1982.0,1594.39404296875,737.85546875,4822.1796875,98.6
140,0.09735851169154985,0.08902429103694272,0.9781112962842273,0.9820311336213318,1e-05,0.5384482693492157,0.44191499639335236,590.3316507339478,72206.19468617439,22.208984375,1982.0,1594.39404296875,736.14453125,4822.1796875,98.2
141,0.09819904222044766,0.0896005641041124,0.9781159514742988,0.982161477729778,1e-05,0.5366764428472239,0.44713849325604826,584.4883661270142,72790.68355870247,22.208984375,1982.0,1594.39404296875,734.4921875,4820.17578125,98.1
142,0.09628434885436732,0.08852880688598658,0.9787211261835821,0.9822732012513035,1e-05,0.5359509381631984,0.4394070706849799,577.1980843544006,73367.88265132904,22.208984375,1982.0,1594.39404296875,734.1796875,4820.17578125,99.4
143,0.09735875979136789,0.08818892055075533,0.9780787099537274,0.9826083718158797,1e-05,0.5370801248980783,0.44185278159254765,576.9300940036774,73944.81353926659,22.208984375,1982.0,1594.39404296875,735.6171875,4822.1796875,99.4
144,0.09628900300177227,0.0885384071724589,0.9783999180686548,0.9825897512289588,1e-05,0.5377037963958464,0.44289280285729427,582.7436130046844,74527.55816340446,22.208984375,1982.0,1594.39404296875,735.64453125,4822.1796875,98.6
145,0.09637534464658778,0.08786226124302247,0.9782928486970123,0.9826083718158797,1e-05,0.537040564459543,0.4359907032781789,593.2770593166351,75120.83622741699,22.208984375,1982.0,1594.39404296875,735.68359375,4822.1796875,97.8
146,0.09527244183773086,0.08811557724789999,0.9786838846630108,0.9827014747504841,1e-05,0.5357302613608064,0.4391709720077981,559.1213495731354,75679.97566771507,22.208984375,1982.0,1594.39404296875,737.9296875,4822.1171875,99.0
147,0.09580551948324927,0.08866595554945367,0.9782137104657983,0.9824221659466706,1e-05,0.535710353632538,0.44176446647450834,522.772923707962,76202.75009894371,22.208984375,1982.0,1594.39404296875,738.07421875,4822.1796875,99.0
148,0.09460284855686604,0.0868927932605336,0.9788328507452959,0.9829994041412186,1e-05,0.534727639859057,0.4386719457442228,519.5826542377472,76722.33425927162,22.208984375,1982.0,1594.39404296875,738.16796875,4822.1796875,99.3
149,0.09439636485901848,0.08655873937489299,0.9791354380999376,0.9831111276627439,1e-05,0.5357183285583144,0.4345024483011747,520.1269941329956,77242.46125340462,22.208984375,1982.0,1594.39404296875,736.8203125,4820.17578125,99.5
150,0.09439189838595835,0.08876233367210802,0.9790516446786522,0.9824780277074333,1e-05,0.5357128723717622,0.44929956715028474,536.0979669094086,77778.57480144501,22.208984375,1982.0,1594.39404296875,739.57421875,4822.5546875,98.0
151,0.09431817850834058,0.08729366650498274,0.9789631960672954,0.9830552659019812,1e-05,0.5371944724881379,0.4434991620007098,597.8519477844238,78376.42674922943,22.208984375,1982.0,1594.39404296875,739.2578125,4822.1171875,98.7
152,0.09415786301809889,0.08973650984134779,0.9790888861992235,0.982161477729778,1e-05,0.5369547563017075,0.44322751276222794,609.3534591197968,78985.78120779991,22.208984375,1982.0,1594.39404296875,738.62109375,4822.1796875,97.0
153,0.09341175218468112,0.08644733285847993,0.9791587140502946,0.983278712945032,1e-05,0.534829175305666,0.4418200779010904,593.4093916416168,79579.19159960747,22.208984375,1982.0,1594.39404296875,738.59765625,4822.1796875,98.8
154,0.09420888673440286,0.08536839888177387,0.9792471626616515,0.9833904364665574,1e-05,0.5361239456960176,0.43510548844345276,578.3429641723633,80157.53557276726,22.208984375,1982.0,1594.39404296875,735.88671875,4822.1796875,99.5
155,0.0937392907975421,0.08582300180451367,0.9792145763311516,0.9833904364665574,1e-05,0.5347837224363103,0.4376043738151083,575.3695011138916,80732.90627121925,22.208984375,1982.0,1594.39404296875,735.76171875,4822.1796875,99.3
156,0.09293315302638969,0.085888503746428,0.9794147495042222,0.9831669894235067,1e-05,0.5339822249650629,0.4356284339009215,590.889241695404,81323.79651355743,22.208984375,1982.0,1594.39404296875,734.2578125,4820.17578125,97.3
157,0.09265285815819523,0.0861644006255028,0.9793588872233653,0.9833159541188738,1e-05,0.5364003061945232,0.4407529426583515,607.6040556430817,81931.4020755291,22.208984375,1982.0,1594.39404296875,736.05078125,4822.1796875,96.8
158,0.09310393847983779,0.08680173274241726,0.9794194046942937,0.9829994041412186,1e-05,0.5350866983279746,0.4362737242269495,567.0994222164154,82498.50249791145,22.208984375,1982.0,1594.39404296875,734.2265625,4820.17578125,95.5
159,0.09283902862005618,0.08523216368717931,0.979321645702794,0.9835394011619246,1e-05,0.535751689332435,0.43588515512815057,556.615914106369,83055.119410038,22.208984375,1982.0,1594.39404296875,734.02734375,4820.17578125,97.3
160,0.09192161335218334,0.0845503136615506,0.9795357844460789,0.9838000893788172,1e-05,0.5341381022493894,0.43406271334289703,557.744462966919,83612.86486768723,22.208984375,1982.0,1594.39404296875,734.03125,4820.11328125,97.5
161,0.09216961672558487,0.08451673486177752,0.9796009571070787,0.9839490540741844,1e-05,0.5342360243316545,0.43617688886777983,553.5353760719299,84166.42264962196,22.208984375,1982.0,1594.39404296875,736.9921875,4820.55078125,97.8
162,0.09155579826871901,0.08623048704343396,0.9794287150744365,0.9830925070758231,1e-05,0.5325888328749716,0.4479271090192268,552.7520298957825,84719.17467951775,22.208984375,1982.0,1594.39404296875,738.7109375,4822.5546875,98.2
163,0.09117023731890232,0.08503470726743502,0.980159579915648,0.9838187099657382,1e-05,0.5336520974931551,0.4410216459552453,532.9573981761932,85252.1330780983,22.208984375,1982.0,1594.39404296875,738.63671875,4822.5546875,98.4
164,0.09113036711790204,0.08451878942472092,0.9798988892716489,0.9838000893788172,1e-05,0.5347781920828829,0.4367261010169557,536.4069504737854,85788.54054164886,22.208984375,1982.0,1594.39404296875,738.69140625,4822.5546875,98.6
165,0.09035078718318999,0.08364384835212757,0.9801502695355051,0.9839490540741844,1e-05,0.5332796368421401,0.4345223043459672,556.3501584529877,86344.89070010185,22.208984375,1982.0,1594.39404296875,738.01171875,4822.1171875,96.0
166,0.09107283259645081,0.08360779796111438,0.9799175100319346,0.9839862952480262,1e-05,0.5333977351713013,0.44256547155100384,551.987631559372,86896.87933254242,22.208984375,1982.0,1594.39404296875,736.078125,4822.1796875,97.6
167,0.09038171676272062,0.08330690919405104,0.9799547515525059,0.9843587069864442,1e-05,0.5332082917621531,0.4318561174644721,619.7384588718414,87516.6187927723,22.208984375,1982.0,1594.39404296875,735.98828125,4822.1796875,90.0
168,0.09006040523974601,0.08300848914351679,0.9802247525766477,0.9846193952033369,1e-05,0.5336303311734494,0.4338666875973626,605.4408390522003,88122.09618663788,22.208984375,1982.0,1594.39404296875,738.81640625,4822.5546875,91.4
169,0.0893742533655876,0.08321073912050807,0.9807228579142886,0.9843587069864442,1e-05,0.5322100484323571,0.43569722016486684,548.2364428043365,88670.33363294601,22.208984375,1982.0,1594.39404296875,739.015625,4822.5546875,98.3
170,0.08962850565734179,0.08320511531478227,0.980341132328433,0.9844331893341278,1e-05,0.5339424608251137,0.4366157409527894,531.9777619838715,89202.3129029274,22.208984375,1982.0,1594.39404296875,737.015625,4820.17578125,98.2
171,0.08913637013856955,0.08291442976338056,0.9809509622277878,0.9842283628779979,1e-05,0.533927076548149,0.4366155914128777,538.3094017505646,89740.62230467796,22.208984375,1982.0,1594.39404296875,737.0625,4820.17578125,97.6
172,0.08913561391711215,0.08336630336145064,0.9806669956334317,0.9842469834649188,1e-05,0.5328622283055808,0.44154523329249656,537.0285813808441,90277.65188717842,22.208984375,1982.0,1594.39404296875,738.76953125,4822.1796875,97.7
173,0.08907619468890046,0.08216558644054442,0.980420270559647,0.9844331893341278,1e-05,0.5333569194408669,0.4342331946135881,533.9664437770844,90811.61983823776,22.208984375,1982.0,1594.39404296875,738.80859375,4822.1796875,98.1
174,0.08870316962957725,0.08264898277766992,0.9809183758972879,0.9846566363771786,1e-05,0.5324139642756742,0.4348536533942152,541.9777190685272,91353.59855747223,22.208984375,1982.0,1594.39404296875,737.1640625,4820.17578125,97.6
175,0.08785563682622086,0.08255313818284576,0.9808671688065024,0.9845076716818114,1e-05,0.5317925316244132,0.4365200538598317,549.8716940879822,91903.47125077248,22.208984375,1982.0,1594.39404296875,737.2890625,4820.17578125,98.7
176,0.0882532275235847,0.08276276176862789,0.980704237154003,0.9841538805303143,1e-05,0.53168757050813,0.4462284496816814,534.5287725925446,92438.00102090836,22.208984375,1982.0,1594.39404296875,901.8828125,4822.1796875,98.6
177,0.08875953643562082,0.08433506953529042,0.9806716508235032,0.9839490540741844,1e-05,0.5314325437387996,0.4372331501207674,535.1520409584045,92973.15406274796,22.208984375,1982.0,1594.39404296875,901.88671875,4822.1796875,98.6
178,0.08701672778168246,0.08143129551018224,0.9813978604746432,0.9848056010725458,1e-05,0.5307635207662205,0.4359270264099771,537.9462738037109,93511.10033655167,22.208984375,1982.0,1594.39404296875,900.24609375,4820.17578125,97.9
179,0.08770766136069114,0.08167373105252636,0.9810161348887875,0.9846380157902577,1e-05,0.5308172151110464,0.4367901366317785,540.4363479614258,94051.53768277168,22.208984375,1982.0,1594.39404296875,900.24609375,4820.17578125,98.9
180,0.08731657720670284,0.08096013149310669,0.9809509622277878,0.9851035304632803,1e-05,0.531243644530097,0.43295957550959174,538.5924842357635,94590.13116669655,22.208984375,1982.0,1594.39404296875,900.37890625,4820.17578125,98.9
181,0.08708325061605887,0.08131693218665859,0.9810301004590017,0.9851035304632803,1e-05,0.5309086431566356,0.4371540845994283,536.4914152622223,95126.62358307838,22.208984375,1982.0,1594.39404296875,900.40234375,4820.17578125,98.7
182,0.08727134191259463,0.08099478678135474,0.9810719971696444,0.9851966333978847,1e-05,0.5308731808730295,0.435472983708773,540.7732517719269,95667.39683485031,22.208984375,1982.0,1594.39404296875,900.421875,4820.17578125,99.0
183,0.08663185665733843,0.08051969907563537,0.9810533764093587,0.9851780128109638,1e-05,0.5302917754618929,0.4325325007803053,554.5523467063904,96221.95018172264,22.208984375,1982.0,1594.39404296875,902.1171875,4822.1796875,98.7
184,0.08619310879676648,0.07987731170135653,0.9816445855484279,0.985345598093252,1e-05,0.5309767989189237,0.4329944332967514,558.1916997432709,96780.1428823471,22.208984375,1982.0,1594.39404296875,900.4609375,4820.17578125,99.3
185,0.0861665100085099,0.08002713318949137,0.9813978604746432,0.9851966333978847,1e-05,0.5307496546815507,0.4404989583080649,549.3224081993103,97329.46629047394,22.208984375,1982.0,1594.39404296875,900.4765625,4820.17578125,99.0
186,0.08629380264949556,0.08004407676217894,0.9811511354008584,0.9854573216147773,1e-05,0.5320462495477314,0.43465071956535645,541.5718607902527,97871.03915333748,22.208984375,1982.0,1594.39404296875,902.85546875,4822.1796875,99.5
187,0.08514296476734391,0.07985238400761703,0.9818633794817843,0.9855690451363027,1e-05,0.5297886410631624,0.4352580621454553,537.2771217823029,98408.31727957726,22.208984375,1982.0,1594.39404296875,901.171875,4820.17578125,99.8
188,0.0850657211871371,0.07969511565557406,0.9818820002420698,0.9856621480709072,1e-05,0.5303090895337804,0.4323541884377552,536.9537568092346,98945.27103638649,22.208984375,1982.0,1594.39404296875,902.859375,4822.1796875,99.7
189,0.08461604392595294,0.07955847777682623,0.981928552142784,0.9856621480709072,1e-05,0.5300039326605108,0.43409819727627297,537.0262956619263,99482.29833364487,22.208984375,1982.0,1594.39404296875,901.171875,4820.17578125,99.6
190,0.08494603318385739,0.08018587149541481,0.9823149329187111,0.9850104275286757,1e-05,0.5285810567602657,0.43817633551136315,535.6172215938568,100017.91655635834,22.208984375,1982.0,1594.39404296875,902.87109375,4822.1796875,99.6
191,0.08454874194205715,0.0795286089537337,0.9821473460761403,0.9855690451363027,1e-05,0.5290112572759067,0.43132264047980967,508.8428575992584,100526.7594139576,22.208984375,1982.0,1594.39404296875,902.875,4822.1796875,99.1
192,0.08412591927396906,0.07906200936593812,0.9820123455640694,0.9857552510055116,1e-05,0.5294468339532579,0.4321723838650166,512.3921918869019,101039.1676299572,22.208984375,1982.0,1594.39404296875,904.0078125,4822.5546875,98.4
193,0.08371331819681024,0.07856737077624631,0.9826454514137812,0.9858111127662744,1e-05,0.528668651302718,0.43288079091942505,508.789443731308,101547.9570736885,22.208984375,1982.0,1594.39404296875,902.2578125,4820.48828125,98.9
194,0.08342527355199465,0.07940526958971186,0.9823521744392824,0.9853642186801728,1e-05,0.528122945528278,0.4328963622843724,507.32122778892517,102055.27930283546,22.208984375,1982.0,1594.39404296875,903.62890625,4822.1171875,98.9
195,0.08423605674700407,0.07829298658992079,0.9820449318945692,0.9861090421570088,1e-05,0.5282602838218982,0.4330259287888294,507.72486424446106,102563.0051715374,22.208984375,1982.0,1594.39404296875,903.69140625,4822.1796875,99.0
196,0.08377519989823581,0.07781855866249718,0.9820263111342836,0.9860531803962461,1e-05,0.528174884722837,0.43406829716071416,508.345666885376,103071.35183811188,22.208984375,1982.0,1594.39404296875,902.00390625,4820.17578125,99.1
197,0.08349113495997215,0.07782960947506984,0.9822078635470686,0.986239386265455,1e-05,0.5286012011246398,0.43018611060264267,508.3497459888458,103579.70158410072,22.208984375,1982.0,1594.39404296875,903.69140625,4822.1796875,98.7
198,0.08306948387938151,0.0776104604224381,0.9824592438109248,0.9860345598093252,1e-05,0.5282302256379976,0.4360980555674864,509.32349014282227,104089.04307150841,22.208984375,1982.0,1594.39404296875,903.71875,4822.1171875,99.2
199,0.083480037879277,0.07742604904174227,0.9822497602577113,0.9863883509608223,1e-05,0.5287324832551614,0.43030335452825463,506.6050624847412,104595.64913272858,22.208984375,1982.0,1594.39404296875,903.78125,4822.1796875,98.9
200,0.08304811768159621,0.07790249985090986,0.982394071149925,0.9860531803962461,1e-05,0.527995893535628,0.4396193327428544,510.55341839790344,105106.20255112648,22.208984375,1982.0,1594.39404296875,903.78125,4822.1796875,98.4
201,0.08272305338319536,0.07773719857078233,0.9827432104052809,0.9861462833308506,1e-05,0.528902549515993,0.43305826616876797,508.00060391426086,105614.20315504074,22.208984375,1982.0,1594.39404296875,902.09375,4820.17578125,98.9
202,0.08180789936159123,0.0774167565621672,0.9826454514137812,0.9862952480262178,1e-05,0.5282301584922473,0.43573865326864786,506.99279737472534,106121.19695234299,22.208984375,1982.0,1594.39404296875,903.79296875,4822.1796875,99.1
203,0.08236050458540903,0.07677463969776514,0.9828176934464234,0.986444212721585,1e-05,0.5283202242531388,0.4292809131265166,505.88120222091675,106627.0781545639,22.208984375,1982.0,1594.39404296875,902.046875,4820.17578125,99.2
204,0.08210912067353822,0.07738636546307234,0.9827245896449952,0.9863697303739014,1e-05,0.527970905207706,0.4421411587196474,506.7496724128723,107133.84333658218,22.208984375,1982.0,1594.39404296875,904.0,4822.5546875,99.1
205,0.0815765948614269,0.07766071816762882,0.982892176487566,0.986258006852376,1e-05,0.5279632176863402,0.4361228445825359,506.41357016563416,107640.25690674782,22.208984375,1982.0,1594.39404296875,904.0,4822.5546875,99.2
206,0.08077360123869841,0.07671875902156765,0.9831994190322791,0.986630418590794,1e-05,0.5282486457978848,0.43141879815911816,503.92355012893677,108144.18045687675,22.208984375,1982.0,1594.39404296875,904.00390625,4822.5546875,99.0
207,0.08091785913087371,0.07679475442409675,0.9830644185202082,0.9864628333085059,1e-05,0.5273285001122056,0.43017652894955855,505.9871151447296,108650.16857790947,22.208984375,1982.0,1594.39404296875,904.00390625,4822.5546875,98.9
208,0.08116482566716327,0.07698826682051173,0.9832599365032074,0.9860531803962461,1e-05,0.526581869065255,0.4351110989337491,508.2619023323059,109158.43148040771,22.208984375,1982.0,1594.39404296875,903.734375,4822.1171875,98.4
209,0.08108652273009402,0.07697191409742812,0.9828549349669947,0.9859973186354833,1e-05,0.5271168770914807,0.4356342054027817,505.93273186683655,109664.36521267891,22.208984375,1982.0,1594.39404296875,903.796875,4822.1796875,99.0
210,0.08051598442531215,0.07651666160833835,0.9832506261230646,0.9865745568300313,1e-05,0.5263489137204677,0.4302008951116954,505.459107875824,110169.825319767,22.208984375,1982.0,1594.39404296875,903.796875,4822.1796875,99.3
211,0.08054100762092757,0.07711850589622102,0.9829992458592084,0.9864814538954267,1e-05,0.5265732154366544,0.4378337963636419,504.345828294754,110674.17265892029,22.208984375,1982.0,1594.39404296875,902.109375,4820.17578125,99.0
212,0.07996129643940308,0.07614587270054712,0.9836137309486346,0.9860904215700879,1e-05,0.5266502834082714,0.429193869728135,507.0992908477783,111181.27294945717,22.208984375,1982.0,1594.39404296875,902.05078125,4820.17578125,99.0
213,0.07943794781892877,0.07607186310166407,0.9836649380394201,0.9864814538954267,1e-05,0.5255162449206787,0.43277329132771075,505.408358335495,111686.69882297516,22.208984375,1982.0,1594.39404296875,904.00390625,4822.5546875,99.0
214,0.07984622565138176,0.077090556659573,0.9834089025854925,0.9863697303739014,1e-05,0.5269919203396923,0.4404403124519029,505.8295202255249,112192.52834320068,22.208984375,1982.0,1594.39404296875,904.0078125,4822.5546875,98.9
215,0.07870548326487324,0.07593265064651696,0.9837114899401342,0.986444212721585,1e-05,0.5263515496145864,0.43057268471719967,507.77605295181274,112700.30539345741,22.208984375,1982.0,1594.39404296875,904.0078125,4822.5546875,98.8
216,0.07940841167275912,0.07549258946978986,0.9835206271472064,0.9864628333085059,1e-05,0.5259797443965718,0.4334744775630883,511.8167088031769,113212.12210226059,22.208984375,1982.0,1594.39404296875,904.015625,4822.5546875,98.4
217,0.07963683749257704,0.0748609068018115,0.9835020063869208,0.9868724862207657,1e-05,0.526979885614351,0.42845685343868095,507.3893618583679,113719.51245689392,22.208984375,1982.0,1594.39404296875,902.0625,4820.17578125,98.8
218,0.07916571844510996,0.07551697115836291,0.9834554544862066,0.9866490391777148,1e-05,0.5243946198751983,0.43225115824434734,509.6714849472046,114229.19994735718,22.208984375,1982.0,1594.39404296875,904.01953125,4822.5546875,99.1
219,0.07868481084431922,0.07542985413014294,0.9837673522209912,0.9868911068076865,1e-05,0.5253315268129617,0.429180880213004,506.0990560054779,114735.29900336266,22.208984375,1982.0,1594.39404296875,904.04296875,4822.5546875,99.2
220,0.0782016047248818,0.0755151011609956,0.9838464904522052,0.9865931774169522,1e-05,0.5265322057007511,0.42932626126012485,506.5902132987976,115241.89021515846,22.208984375,1982.0,1594.39404296875,902.35546875,4820.55078125,99.0
221,0.07795977435912214,0.07463267586240732,0.9841863193274182,0.9869097273946075,1e-05,0.5239970006223278,0.42946644973314485,506.6911497116089,115748.58236408234,22.208984375,1982.0,1594.39404296875,904.04296875,4822.5546875,98.8
222,0.07822878762902895,0.07361653423725917,0.9837580418408484,0.9870959332638165,1e-05,0.5251516391814848,0.42743010986549174,507.7162401676178,116256.29960608482,22.208984375,1982.0,1594.39404296875,903.7734375,4822.1171875,99.3
223,0.07746073927705731,0.07406180681202672,0.9842095952777752,0.9872821391330254,1e-05,0.5245762038708368,0.428558828062509,505.92949962615967,116762.24711608887,22.208984375,1982.0,1594.39404296875,904.2109375,4822.5546875,98.9
224,0.0773814964946851,0.07448764844428102,0.984037353245133,0.9870586920899747,1e-05,0.5250254936842105,0.42905180299404605,508.1130037307739,117270.36111879349,22.208984375,1982.0,1594.39404296875,904.2109375,4822.5546875,98.6
225,0.07800546159879042,0.07467309586813654,0.9839535598238476,0.987002830329212,1e-05,0.5247578119598328,0.4293715048702893,507.4206233024597,117777.78274059296,22.208984375,1982.0,1594.39404296875,904.2109375,4822.5546875,99.2
226,0.07697293301698735,0.07396184911228063,0.9842282160380609,0.9873380008937882,1e-05,0.5234508717291055,0.4274812273877611,507.3331241607666,118285.11686444283,22.208984375,1982.0,1594.39404296875,902.4609375,4820.48828125,98.9
227,0.07618706210798018,0.07392823345243041,0.9846844246650591,0.9872076567853418,1e-05,0.5240037537591576,0.4281417471489181,505.93156838417053,118791.04943108559,22.208984375,1982.0,1594.39404296875,903.7734375,4822.1171875,99.2
228,0.07664087988690177,0.07440189115159823,0.9845168378224883,0.9870400715030537,1e-05,0.5232560635167979,0.43009018230310375,507.02609038352966,119298.07652258873,22.208984375,1982.0,1594.39404296875,903.890625,4822.1796875,98.9
229,0.07674232954500755,0.0745422057996124,0.9846425279544164,0.9867793832861612,1e-05,0.5243596122332942,0.4275365267889556,504.4114406108856,119802.48796319962,22.208984375,1982.0,1594.39404296875,903.890625,4822.1796875,98.9
230,0.07698513329963744,0.07308672114296068,0.9844190788309887,0.9873007597199464,1e-05,0.5237516577889513,0.4302778812273771,504.88747215270996,120307.37644767761,22.208984375,1982.0,1594.39404296875,903.890625,4822.1796875,98.8
231,0.075873100034161,0.0743265785480829,0.984582010483488,0.9868911068076865,1e-05,0.5238707907828698,0.43448255450292617,505.916485786438,120813.29293346405,22.208984375,1982.0,1594.39404296875,902.14453125,4820.17578125,99.0
232,0.07617531083908871,0.07409883720716208,0.9842747679387749,0.9870214509161329,1e-05,0.5239191468751766,0.4301838016751518,508.68023324012756,121321.97316670418,22.208984375,1982.0,1594.39404296875,903.83203125,4822.1796875,98.4
233,0.07592780468842801,0.07290560779053955,0.9847635628962731,0.9873380008937882,1e-05,0.5232996658524726,0.4298480041474925,504.52566385269165,121826.49883055687,22.208984375,1982.0,1594.39404296875,903.83203125,4822.1796875,99.2
234,0.07617888298677038,0.07273286859333264,0.9846425279544164,0.9873380008937882,1e-05,0.5237218750404744,0.42702787522319247,507.7754383087158,122334.27426886559,22.208984375,1982.0,1594.39404296875,903.83984375,4822.1796875,98.9
235,0.07613300561587341,0.07255152495555456,0.9844330444012029,0.9876731714583644,1e-05,0.5221164787489454,0.4302693263404365,505.4227292537689,122839.71400213242,22.208984375,1982.0,1594.39404296875,904.21875,4822.5546875,98.6
236,0.07538532645254724,0.0727394553902077,0.9846983902352733,0.9873752420676299,1e-05,0.5236876571141921,0.42952044299972514,503.00395369529724,123342.71795582771,22.208984375,1982.0,1594.39404296875,902.15625,4820.17578125,98.9
237,0.07537702458590607,0.07325690445632661,0.9848659770778441,0.9875986891106807,1e-05,0.5229630034890661,0.4318882064991233,505.84643483161926,123848.56539058685,22.208984375,1982.0,1594.39404296875,903.84375,4822.1796875,99.0
238,0.07568147461642691,0.07208852684938287,0.9844563203515599,0.9876359302845226,1e-05,0.5220593917601475,0.4251944760034607,504.9967803955078,124353.56317305565,22.208984375,1982.0,1594.39404296875,903.84375,4822.1796875,99.0
239,0.07491330129788629,0.07293992829308608,0.9846704590948449,0.987561447936839,1e-05,0.5227219014240283,0.4289127169716612,502.3790674209595,124855.9604768753,22.208984375,1982.0,1594.39404296875,904.22265625,4822.5546875,98.7
240,0.07469280068105037,0.07230319051507904,0.985024253540272,0.9876173096976016,1e-05,0.5228344299544918,0.4264929622575989,509.8009159564972,125365.76240062714,22.208984375,1982.0,1594.39404296875,904.22265625,4822.5546875,98.2
241,0.07495735964853599,0.07317538259757088,0.9846890798551304,0.9872821391330254,1e-05,0.520835377176956,0.43989276374556635,503.9339747428894,125869.69737672806,22.208984375,1982.0,1594.39404296875,903.84375,4822.1171875,99.1
242,0.0739534160876164,0.07230853786665387,0.9850056327799864,0.987561447936839,1e-05,0.5221492751671304,0.43354505617501715,503.6126928329468,126373.31106972694,22.208984375,1982.0,1594.39404296875,903.90625,4822.1796875,98.9
243,0.0738746079759311,0.07182439441841085,0.9852895993743425,0.9875242067629971,1e-05,0.5216782381728873,0.42706697013433903,503.20179080963135,126876.5138707161,22.208984375,1982.0,1594.39404296875,903.91015625,4822.1796875,98.9
