x,y,delta_x,delta_y,new_field
89.000000,2.000000,-64.801575,2.672745,0
101.000000,94.000000,-0.329880,-0.059608,0
64.000000,46.000000,19.050285,-16.495255,0
129.000000,32.000000,-9.963089,6.125465,0
144.000000,124.000000,-0.672180,2.065544,0
86.000000,140.000000,-0.666023,1.616196,0
95.000000,69.000000,-35.178513,-0.260910,0
107.000000,98.000000,-0.359879,-0.060768,0
101.000000,109.000000,-1.971161,-0.074608,0
113.000000,91.000000,-0.004875,-0.043266,0
75.000000,109.000000,-0.510910,-0.112297,0
118.000000,93.000000,-0.154411,-0.013031,0
105.000000,103.000000,-0.801880,-0.061172,0
123.000000,32.000000,-7.690376,5.137001,0
132.000000,61.000000,0.348236,4.736542,0
105.000000,17.000000,-66.952660,5.157181,0
97.000000,85.000000,-16.178337,-0.283417,0
119.000000,57.000000,-29.252945,1.299786,0
115.000000,68.000000,-6.214928,4.444656,0
126.000000,85.000000,0.003418,0.191750,0
62.000000,53.000000,2.607803,0.957588,0
144.000000,29.000000,-11.383209,5.255058,0
88.000000,157.000000,-4.019112,0.675323,0
108.000000,88.000000,-0.327034,-0.039215,0
98.000000,44.000000,-23.203575,9.882469,0
67.000000,50.000000,18.471260,-16.664448,0
48.000000,107.000000,-0.430943,-0.058685,0
88.000000,147.000000,-1.285423,1.318848,0
124.000000,75.000000,-23.928864,0.823662,0
112.000000,100.000000,0.124184,-0.057343,0
81.000000,147.000000,-0.594139,1.567062,0
20.000000,178.000000,0.006737,0.003693,1
23.000000,182.000000,0.004860,0.002365,0
13.000000,173.000000,0.001672,0.000992,0
146.000000,14.000000,-77.118057,16.002657,0
111.000000,29.000000,-16.788139,-9.230797,0
8.000000,170.000000,-0.001958,-0.001160,0
77.000000,22.000000,-2.723938,-5.847687,0
119.000000,29.000000,34.229202,-18.780457,0
60.000000,35.000000,-39.239807,7.869579,0
67.000000,6.000000,-41.025490,-0.190638,0
66.000000,40.000000,-37.144604,8.779270,0
103.000000,19.000000,-79.334915,-0.817394,0
61.000000,27.000000,-28.714508,-4.721121,0
91.000000,22.000000,-11.315750,-5.995579,0
136.000000,20.000000,-22.966232,-2.351294,0
73.000000,15.000000,-27.162712,-7.292017,0
126.000000,6.000000,-25.208473,-6.124171,0
90.000000,15.000000,-8.168015,-5.790740,0
